obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temp,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('6609',)",3771345141,14,3.479099989,3779218459,3779218534,3771345141,0,internal_timestamp,29.58200073,1562356341,33.30550003,0,8.16479969,1026.057323,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6610',)",3771345141,14,3.479010105,3779218459,3779218534,3771345141,0,internal_timestamp,29.56200027,1562356341,33.30479813,0,8.164500237,1026.056726,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6611',)",3771345141,14,3.478909969,3779218459,3779218534,3771345141,0,internal_timestamp,29.54700089,1562356341,33.30390167,0,8.164299965,1026.055984,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6612',)",3771345141,14,3.478830099,3779218459,3779218534,3771345141,0,internal_timestamp,29.5340004,1562356341,33.30319977,0,8.164199829,1026.055389,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6613',)",3771345141,14,3.478770018,3779218459,3779218534,3771345141,0,internal_timestamp,29.52000046,1562356341,33.30279922,0,8.163999558,1026.05504,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6614',)",3771345141,14,3.478729963,3779218459,3779218534,3771345141,0,internal_timestamp,29.50399971,1562356341,33.30239868,0,8.163900375,1026.054667,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6615',)",3771345141,14,3.478689909,3779218459,3779218534,3771345141,0,internal_timestamp,29.48800087,1562356341,33.30210114,0,8.163900375,1026.054361,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6616',)",3771345141,14,3.478660107,3779218459,3779218534,3771345141,0,internal_timestamp,29.46699905,1562356341,33.30179977,0,8.163900375,1026.054028,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6617',)",3771345141,14,3.478620052,3779218459,3779218534,3771345141,0,internal_timestamp,29.45199966,1562356341,33.30139923,0,8.16380024,1026.053661,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6618',)",3771345141,14,3.478579998,3779218459,3779218534,3771345141,0,internal_timestamp,29.43799973,1562356341,33.30099869,0,8.16380024,1026.053282,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6619',)",3771345141,14,3.478549957,3779218459,3779218534,3771345141,0,internal_timestamp,29.42000008,1562356341,33.30080032,0,8.163700104,1026.053059,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6620',)",3771345141,14,3.478519917,3779218459,3779218534,3771345141,0,internal_timestamp,29.40299988,1562356341,33.30039978,0,8.163700104,1026.052667,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6621',)",3771345142,14,3.478490114,3779218459,3779218534,3771345142,0,internal_timestamp,29.38800049,1562356342,33.30009842,0,8.163700104,1026.052362,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6622',)",3771345142,14,3.478470087,3779218459,3779218534,3771345142,0,internal_timestamp,29.37100029,1562356342,33.29990005,0,8.16380024,1026.052114,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6623',)",3771345142,14,3.47845006,3779218459,3779218534,3771345142,0,internal_timestamp,29.35199928,1562356342,33.29959869,0,8.16380024,1026.051791,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6624',)",3771345142,14,3.478420019,3779218459,3779218534,3771345142,0,internal_timestamp,29.33699989,1562356342,33.29930115,0,8.163900375,1026.051474,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6625',)",3771345142,14,3.478379965,3779218459,3779218534,3771345142,0,internal_timestamp,29.31699944,1562356342,33.29880142,0,8.163999558,1026.050976,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6626',)",3771345142,14,3.478339911,3779218459,3779218534,3771345142,0,internal_timestamp,29.3010006,1562356342,33.2983017,0,8.163999558,1026.050511,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6627',)",3771345142,14,3.478310108,3779218459,3779218534,3771345142,0,internal_timestamp,29.2840004,1562356342,33.29790115,0,8.164099693,1026.050104,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6628',)",3771345142,14,3.478270054,3779218459,3779218534,3771345142,0,internal_timestamp,29.27000046,1562356342,33.29740143,0,8.164199829,1026.049633,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6629',)",3771345142,14,3.47823,3779218459,3779218534,3771345142,0,internal_timestamp,29.25699997,1562356342,33.2969017,0,8.164199829,1026.049182,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6630',)",3771345142,14,3.478199959,3779218459,3779218534,3771345142,0,internal_timestamp,29.24200058,1562356342,33.29660034,0,8.164299965,1026.048862,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6631',)",3771345142,14,3.478179932,3779218459,3779218534,3771345142,0,internal_timestamp,29.21999931,1562356342,33.29629898,0,8.164299965,1026.048525,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6632',)",3771345142,14,3.478159904,3779218459,3779218534,3771345142,0,internal_timestamp,29.20299912,1562356342,33.29600143,0,8.164400101,1026.048199,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6633',)",3771345142,14,3.478140116,3779218459,3779218534,3771345142,0,internal_timestamp,29.18899918,1562356342,33.29579926,0,8.164500237,1026.047961,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6634',)",3771345142,14,3.478130102,3779218459,3779218534,3771345142,0,internal_timestamp,29.17300034,1562356342,33.29550171,0,8.164600372,1026.04764,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6635',)",3771345142,14,3.478110075,3779218459,3779218534,3771345142,0,internal_timestamp,29.15399933,1562356342,33.29520035,0,8.164699554,1026.047302,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6636',)",3771345142,14,3.478100061,3779218459,3779218534,3771345142,0,internal_timestamp,29.13899994,1562356342,33.29499817,0,8.16479969,1026.04706,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6637',)",3771345143,14,3.478100061,3779218459,3779218534,3771345143,0,internal_timestamp,29.12100029,1562356343,33.29499817,0,8.16479969,1026.046978,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6638',)",3771345143,14,3.478080034,3779218459,3779218534,3771345143,0,internal_timestamp,29.10400009,1562356343,33.2947998,0,8.164899826,1026.04673,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6639',)",3771345143,14,3.478070021,3779218459,3779218534,3771345143,0,internal_timestamp,29.08699989,1562356343,33.29470062,0,8.164899826,1026.046574,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6640',)",3771345143,14,3.478060007,3779218459,3779218534,3771345143,0,internal_timestamp,29.06999969,1562356343,33.29449844,0,8.164899826,1026.046338,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6641',)",3771345143,14,3.478029966,3779218459,3779218534,3771345143,0,internal_timestamp,29.05500031,1562356343,33.29430008,0,8.164899826,1026.046114,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6642',)",3771345143,14,3.478019953,3779218459,3779218534,3771345143,0,internal_timestamp,29.0359993,1562356343,33.29410172,0,8.164899826,1026.045871,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6643',)",3771345143,14,3.478009939,3779218459,3779218534,3771345143,0,internal_timestamp,29.02300072,1562356343,33.29410172,0,8.164899826,1026.045812,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6644',)",3771345143,14,3.477999926,3779218459,3779218534,3771345143,0,internal_timestamp,29.00499916,1562356343,33.29389954,0,8.164899826,1026.045571,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6645',)",3771345143,14,3.477979898,3779218459,3779218534,3771345143,0,internal_timestamp,28.98600006,1562356343,33.29370117,0,8.164899826,1026.045328,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6646',)",3771345143,14,3.47796011,3779218459,3779218534,3771345143,0,internal_timestamp,28.96999931,1562356343,33.29349899,0,8.164999962,1026.045082,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6647',)",3771345143,14,3.477920055,3779218459,3779218534,3771345143,0,internal_timestamp,28.95299912,1562356343,33.29309845,0,8.164999962,1026.04469,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6648',)",3771345143,14,3.477869987,3779218459,3779218534,3771345143,0,internal_timestamp,28.93300056,1562356343,33.29259872,0,8.164899826,1026.044221,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6649',)",3771345143,14,3.477809906,3779218459,3779218534,3771345143,0,internal_timestamp,28.91799927,1562356343,33.29199982,0,8.164899826,1026.043683,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6650',)",3771345143,14,3.477750063,3779218459,3779218534,3771345143,0,internal_timestamp,28.90099907,1562356343,33.29150009,0,8.16479969,1026.043228,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6651',)",3771345143,14,3.477689981,3779218459,3779218534,3771345143,0,internal_timestamp,28.88199997,1562356343,33.29090118,0,8.16479969,1026.042671,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6652',)",3771345143,14,3.477649927,3779218459,3779218534,3771345143,0,internal_timestamp,28.86800003,1562356343,33.29050064,0,8.164699554,1026.042308,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6653',)",3771345144,14,3.477610111,3779218459,3779218534,3771345144,0,internal_timestamp,28.85099983,1562356344,33.29000092,0,8.164699554,1026.041838,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6654',)",3771345144,14,3.477560043,3779218459,3779218534,3771345144,0,internal_timestamp,28.83099937,1562356344,33.28950119,0,8.164699554,1026.041355,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6655',)",3771345144,14,3.477509975,3779218459,3779218534,3771345144,0,internal_timestamp,28.81200027,1562356344,33.28910065,0,8.164699554,1026.040954,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6656',)",3771345144,14,3.477479935,3779218459,3779218534,3771345144,0,internal_timestamp,28.79800034,1562356344,33.2887001,0,8.164699554,1026.040575,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6657',)",3771345144,14,3.477449894,3779218459,3779218534,3771345144,0,internal_timestamp,28.77899933,1562356344,33.28839874,0,8.164699554,1026.040252,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6658',)",3771345144,14,3.477430105,3779218459,3779218534,3771345144,0,internal_timestamp,28.76199913,1562356344,33.2881012,0,8.16479969,1026.039926,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6659',)",3771345144,14,3.477390051,3779218459,3779218534,3771345144,0,internal_timestamp,28.74600029,1562356344,33.28770065,0,8.16479969,1026.039539,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6660',)",3771345144,14,3.477349997,3779218459,3779218534,3771345144,0,internal_timestamp,28.7310009,1562356344,33.28720093,1,8.164899826,1026.039063,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6661',)",3771345144,14,3.477299929,3779218459,3779218534,3771345144,0,internal_timestamp,28.71199989,1562356344,33.28659821,0,8.164899826,1026.038504,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6662',)",3771345144,14,3.477230072,3779218459,3779218534,3771345144,0,internal_timestamp,28.69499969,1562356344,33.28580093,0,8.164999962,1026.037786,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6663',)",3771345144,14,3.477129936,3779218459,3779218534,3771345144,0,internal_timestamp,28.68000031,1562356344,33.28469849,0,8.165100098,1026.036838,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6664',)",3771345144,14,3.477030039,3779218459,3779218534,3771345144,0,internal_timestamp,28.6590004,1562356344,33.28359985,0,8.165200233,1026.035865,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6665',)",3771345144,14,3.47694993,3779218459,3779218534,3771345144,0,internal_timestamp,28.63899994,1562356344,33.2826004,1,8.165300369,1026.034975,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6666',)",3771345144,14,3.476900101,3779218459,3779218534,3771345144,0,internal_timestamp,28.62599945,1562356344,33.2818985,0,8.165399551,1026.03435,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6667',)",3771345144,14,3.476860046,3779218459,3779218534,3771345144,0,internal_timestamp,28.61000061,1562356344,33.28139877,0,8.165599823,1026.033855,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6668',)",3771345144,14,3.476809978,3779218459,3779218534,3771345144,0,internal_timestamp,28.59199905,1562356344,33.28079987,0,8.165699959,1026.033288,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6669',)",3771345145,14,3.476759911,3779218459,3779218534,3771345145,0,internal_timestamp,28.57299995,1562356345,33.28010178,0,8.165800095,1026.032639,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6670',)",3771345145,14,3.476720095,3779218459,3779218534,3771345145,0,internal_timestamp,28.55699921,1562356345,33.27959824,0,8.16590023,1026.032156,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6671',)",3771345145,14,3.476670027,3779218459,3779218534,3771345145,0,internal_timestamp,28.54299927,1562356345,33.27899933,0,8.166000366,1026.031607,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6672',)",3771345145,14,3.476619959,3779218459,3779218534,3771345145,0,internal_timestamp,28.52499962,1562356345,33.27840042,0,8.166099548,1026.03104,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6673',)",3771345145,14,3.476560116,3779218459,3779218534,3771345145,0,internal_timestamp,28.50300026,1562356345,33.27759933,0,8.16629982,1026.030281,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6674',)",3771345145,14,3.476469994,3779218459,3779218534,3771345145,0,internal_timestamp,28.49099922,1562356345,33.27640152,0,8.166600227,1026.029242,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6675',)",3771345145,14,3.476350069,3779218459,3779218534,3771345145,0,internal_timestamp,28.47500038,1562356345,33.27479935,0,8.166899681,1026.027868,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6676',)",3771345145,14,3.476210117,3779218459,3779218534,3771345145,0,internal_timestamp,28.45599937,1562356345,33.27299881,0,8.167200089,1026.026324,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6677',)",3771345145,14,3.4760499,3779218459,3779218534,3771345145,0,internal_timestamp,28.43600082,1562356345,33.27099991,0,8.167599678,1026.024606,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6678',)",3771345145,14,3.475889921,3779218459,3779218534,3771345145,0,internal_timestamp,28.41799927,1562356345,33.26890183,0,8.168000221,1026.022818,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6679',)",3771345145,14,3.475739956,3779218459,3779218534,3771345145,0,internal_timestamp,28.40399933,1562356345,33.26679993,0,8.168499947,1026.021031,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6680',)",3771345145,14,3.475579977,3779218459,3779218534,3771345145,0,internal_timestamp,28.38800049,1562356345,33.26480103,0,8.168899536,1026.019331,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6681',)",3771345145,14,3.475450039,3779218459,3779218534,3771345145,0,internal_timestamp,28.36499977,1562356345,33.26290131,0,8.169400215,1026.017661,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6682',)",3771345145,14,3.47533989,3779218459,3779218534,3771345145,0,internal_timestamp,28.35099983,1562356345,33.26119995,0,8.16989994,1026.016188,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6683',)",3771345145,14,3.475229979,3779218459,3779218534,3771345145,0,internal_timestamp,28.33099937,1562356345,33.2594986,0,8.170499802,1026.014673,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6684',)",3771345145,14,3.475120068,3779218459,3779218534,3771345145,0,internal_timestamp,28.31599998,1562356345,33.25770187,0,8.171199799,1026.013091,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6685',)",3771345146,14,3.475039959,3779218459,3779218534,3771345146,0,internal_timestamp,28.29599953,1562356346,33.25619888,0,8.171899796,1026.011717,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6686',)",3771345146,14,3.474950075,3779218459,3779218534,3771345146,0,internal_timestamp,28.28000069,1562356346,33.25450134,0,8.172699928,1026.010194,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6687',)",3771345146,14,3.474849939,3779218459,3779218534,3771345146,0,internal_timestamp,28.26499939,1562356346,33.25270081,0,8.173399925,1026.008609,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6688',)",3771345146,14,3.474750042,3779218459,3779218534,3771345146,0,internal_timestamp,28.24500084,1562356346,33.25099945,0,8.174099922,1026.007079,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6689',)",3771345146,14,3.47465992,3779218459,3779218534,3771345146,0,internal_timestamp,28.23200035,1562356346,33.24940109,0,8.174799919,1026.005662,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6690',)",3771345146,14,3.47458005,3779218459,3779218534,3771345146,0,internal_timestamp,28.21800041,1562356346,33.2478981,0,8.175499916,1026.004315,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6691',)",3771345146,14,3.474529982,3779218459,3779218534,3771345146,0,internal_timestamp,28.1970005,1562356346,33.24670029,0,8.176199913,1026.003176,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6692',)",3771345146,14,3.4744699,3779218459,3779218534,3771345146,0,internal_timestamp,28.18099976,1562356346,33.24549866,0,8.17689991,1026.002056,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6693',)",3771345146,14,3.474400043,3779218459,3779218534,3771345146,0,internal_timestamp,28.16399956,1562356346,33.24399948,0,8.177700043,1026.000684,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6694',)",3771345146,14,3.474299908,3779218459,3779218534,3771345146,0,internal_timestamp,28.14800072,1562356346,33.24209976,0,8.178600311,1025.998987,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6695',)",3771345146,14,3.474189997,3779218459,3779218534,3771345146,0,internal_timestamp,28.12899971,1562356346,33.24010086,0,8.179400444,1025.997214,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6696',)",3771345146,14,3.474060059,3779218459,3779218534,3771345146,0,internal_timestamp,28.11400032,1562356346,33.23789978,0,8.180299759,1025.995285,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6697',)",3771345146,14,3.473959923,3779218459,3779218534,3771345146,0,internal_timestamp,28.09600067,1562356346,33.23600006,0,8.181200027,1025.993579,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6698',)",3771345146,14,3.473890066,3779218459,3779218534,3771345146,0,internal_timestamp,28.07699966,1562356346,33.2344017,0,8.18200016,1025.99212,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6699',)",3771345146,14,3.473850012,3779218459,3779218534,3771345146,0,internal_timestamp,28.06299973,1562356346,33.23329926,0,8.182800293,1025.991072,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6700',)",3771345146,14,3.473819971,3779218459,3779218534,3771345146,0,internal_timestamp,28.04899979,1562356346,33.23239899,0,8.18350029,1025.990198,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6701',)",3771345147,14,3.473799944,3779218459,3779218534,3771345147,0,internal_timestamp,28.03499985,1562356347,33.23160172,0,8.184000015,1025.989435,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6702',)",3771345147,14,3.47375989,3779218459,3779218534,3771345147,0,internal_timestamp,28.01399994,1562356347,33.23070145,0,8.184599876,1025.988543,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6703',)",3771345147,14,3.473730087,3779218459,3779218534,3771345147,0,internal_timestamp,27.99799919,1562356347,33.22990036,0,8.185099602,1025.987768,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6704',)",3771345147,14,3.473680019,3779218459,3779218534,3771345147,0,internal_timestamp,27.98200035,1562356347,33.22900009,0,8.185500145,1025.986929,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6705',)",3771345147,14,3.473639965,3779218459,3779218534,3771345147,0,internal_timestamp,27.9659996,1562356347,33.22819901,0,8.18599987,1025.986153,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6706',)",3771345147,14,3.473599911,3779218459,3779218534,3771345147,0,internal_timestamp,27.95199966,1562356347,33.22729874,0,8.186400414,1025.985324,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6707',)",3771345147,14,3.473560095,3779218459,3779218534,3771345147,0,internal_timestamp,27.93499947,1562356347,33.22660065,0,8.186699867,1025.984654,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6708',)",3771345147,14,3.473540068,3779218459,3779218534,3771345147,0,internal_timestamp,27.91600037,1562356347,33.22600174,0,8.18710041,1025.984038,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6709',)",3771345147,14,3.473530054,3779218459,3779218534,3771345147,0,internal_timestamp,27.90099907,1562356347,33.2256012,0,8.187299728,1025.983626,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6710',)",3771345147,14,3.473530054,3779218459,3779218534,3771345147,0,internal_timestamp,27.88400078,1562356347,33.22539902,0,8.187600136,1025.983345,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6711',)",3771345147,14,3.473540068,3779218459,3779218534,3771345147,0,internal_timestamp,27.87000084,1562356347,33.22539902,0,8.187800407,1025.983251,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6712',)",3771345147,14,3.473540068,3779218459,3779218534,3771345147,0,internal_timestamp,27.85400009,1562356347,33.22529984,0,8.187999725,1025.983071,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6713',)",3771345147,14,3.473550081,3779218459,3779218534,3771345147,0,internal_timestamp,27.83699989,1562356347,33.22520065,0,8.188099861,1025.9829,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6714',)",3771345147,14,3.473560095,3779218459,3779218534,3771345147,0,internal_timestamp,27.8220005,1562356347,33.22520065,0,8.188300133,1025.982802,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6715',)",3771345147,14,3.473570108,3779218459,3779218534,3771345147,0,internal_timestamp,27.80500031,1562356347,33.22510147,0,8.188500404,1025.982617,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6716',)",3771345147,14,3.473570108,3779218459,3779218534,3771345147,0,internal_timestamp,27.78800011,1562356347,33.22489929,0,8.188699722,1025.982351,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6717',)",3771345148,14,3.473540068,3779218459,3779218534,3771345148,0,internal_timestamp,27.77700043,1562356348,33.22439957,0,8.188799858,1025.981894,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6718',)",3771345148,14,3.473500013,3779218459,3779218534,3771345148,0,internal_timestamp,27.75900078,1562356348,33.22380066,0,8.18900013,1025.981312,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6719',)",3771345148,14,3.473439932,3779218459,3779218534,3771345148,0,internal_timestamp,27.74500084,1562356348,33.22299957,0,8.189299583,1025.980575,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6720',)",3771345148,14,3.473380089,3779218459,3779218534,3771345148,0,internal_timestamp,27.72800064,1562356348,33.2220993,0,8.189599991,1025.979747,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6721',)",3771345148,14,3.473340034,3779218459,3779218534,3771345148,0,internal_timestamp,27.71199989,1562356348,33.22129822,0,8.189900398,1025.979,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6722',)",3771345148,14,3.473320007,3779218459,3779218534,3771345148,0,internal_timestamp,27.69499969,1562356348,33.22079849,0,8.190299988,1025.978471,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6723',)",3771345148,14,3.473309994,3779218459,3779218534,3771345148,0,internal_timestamp,27.6779995,1562356348,33.22029877,1,8.190600395,1025.977957,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6724',)",3771345148,14,3.473309994,3779218459,3779218534,3771345148,0,internal_timestamp,27.66600037,1562356348,33.2201004,0,8.190899849,1025.977702,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6725',)",3771345148,14,3.473320007,3779218459,3779218534,3771345148,0,internal_timestamp,27.65099907,1562356348,33.22000122,0,8.191200256,1025.977511,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6726',)",3771345148,14,3.473330021,3779218459,3779218534,3771345148,0,internal_timestamp,27.63299942,1562356348,33.21989822,0,8.191399574,1025.977319,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6727',)",3771345148,14,3.473309994,3779218459,3779218534,3771345148,0,internal_timestamp,27.61800003,1562356348,33.2195015,0,8.19149971,1025.976924,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6728',)",3771345148,14,3.473210096,3779218459,3779218534,3771345148,0,internal_timestamp,27.60300064,1562356348,33.21829987,0,8.191699982,1025.975883,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6729',)",3771345148,14,3.473129988,3779218459,3779218534,3771345148,0,internal_timestamp,27.58499908,1562356348,33.21730042,0,8.191900253,1025.974987,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6730',)",3771345148,14,3.47307992,3779218459,3779218534,3771345148,0,internal_timestamp,27.5739994,1562356348,33.21649933,0,8.192099571,1025.974279,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6731',)",3771345148,14,3.47307992,3779218459,3779218534,3771345148,0,internal_timestamp,27.56100082,1562356348,33.21630096,0,8.192399979,1025.974019,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6732',)",3771345149,14,3.473119974,3779218459,3779218534,3771345149,0,internal_timestamp,27.54199982,1562356349,33.21649933,1,8.19260025,1025.974058,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6733',)",3771345149,14,3.473129988,3779218459,3779218534,3771345149,0,internal_timestamp,27.52899933,1562356349,33.21649933,0,8.192799568,1025.973969,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6734',)",3771345149,14,3.473069906,3779218459,3779218534,3771345149,0,internal_timestamp,27.51199913,1562356349,33.21559906,0,8.19299984,1025.973156,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6735',)",3771345149,14,3.47300005,3779218459,3779218534,3771345149,0,internal_timestamp,27.49699974,1562356349,33.21480179,0,8.193099976,1025.972447,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6736',)",3771345149,14,3.472929955,3779218459,3779218534,3771345149,0,internal_timestamp,27.4810009,1562356349,33.2140007,0,8.193099976,1025.971746,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6737',)",3771345149,14,3.472840071,3779218459,3779218534,3771345149,0,internal_timestamp,27.46999931,1562356349,33.21310043,0,8.193200111,1025.970974,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
